business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,200769623,WAL-MAR us,,2020,1930827122,4/27/2020,20200425,20200427,20200512,USD,RV,1,,1898.9,20200427,NAH4,1930827122,1
U001,200769623,WAL-MAR foundation,9/3/2019 0:00,2019,1929770214,8/21/2019,20190821,20190821,20190905,USD,RV,1,,70114.05,20190821,NAH4,1929770214,0
U001,200769623,WAL-MAR us,,2020,1930750644,4/6/2020,20200405,20200406,20200421,USD,RV,1,,37684.36,20200406,NAH4,1930750644,1
U001,200705372,FR corporation,,2020,1930637990,3/13/2020,20200311,20200313,20200328,USD,RV,1,,19961.05,20200313,NAA8,1930637990,1
CA02,140104429,COSTCO systems,4/8/2019 0:00,2019,2960537073,3/26/2019,20190326,20190326,20190405,CAD,RV,1,,46316.04,20190326,CA10,2960537073,0
U001,200789077,US  llc,12/2/2019 0:00,2019,1930135874,11/11/2019,20191111,20191111,20191201,USD,RV,1,,48057.12,20191111,NAD1,1930135874,0
U001,200762301,C&S WH systems,6/12/2019 0:00,2019,1929386148,5/28/2019,20190527,20190528,20190612,USD,RV,1,,83492.85,20190528,NAC6,1929386148,0
U001,200416837,DEC us,8/1/2019 0:00,2019,1929637651,7/19/2019,20190719,20190719,20190808,USD,RV,1,,3466.86,20190716,NAM4,1929637651,0
U001,200721222,GO ,5/22/2019 0:00,2019,1929239105,5/1/2019,20190501,20190501,20190516,USD,RV,1,,28327.91,20190501,NAA8,1929239105,0
U001,200726979,BJ'S  systems,8/21/2019 0:00,2019,1929710601,8/6/2019,20190806,20190806,20190821,USD,RV,1,,995.02,20190806,NAA8,1929710601,0
U001,100047471,ALL co,6/13/2019 0:00,2019,1929422634,6/3/2019,20190603,20190603,20190613,USD,RV,1,,8587.2,20190603,NA10,1929422634,0
U001,200781803,JRD in,10/31/2019 0:00,2019,1930013944,10/16/2019,20191015,20191016,20191031,USD,RV,1,,12028.76,20191016,NAA8,1930013944,0
U001,200769623,WAL-MAR in,6/18/2019 0:00,2019,1929451539,6/8/2019,20190607,20190608,20190623,USD,RV,1,,7837.29,20190608,NAH4,1929451539,0
U001,200769623,WAL-MAR llc,,2020,1930675431,3/22/2020,20200320,20200322,20200406,USD,RV,1,,11826.09,20200322,NAH4,1930675431,1
U001,200759878,SA corporation,3/10/2020 0:00,2020,1930554549,2/22/2020,20200221,20200222,20200308,USD,RV,1,,32198.4,20200222,NAH4,1930554549,0
U001,200769623,WAL-MAR systems,8/28/2019 0:00,2019,1929755281,8/18/2019,20190816,20190818,20190902,USD,RV,1,,83318.45,20190818,NAH4,1929755281,0
U001,200742791,QUI in,,2020,1930603823,3/10/2020,20200304,20200310,20200325,USD,RV,1,,24843.48,20200310,NAA8,1930603823,1
U001,200769623,WAL-MAR llc,1/14/2020 0:00,2020,1930348204,1/2/2020,20200103,20200102,20200117,USD,RV,1,,47009.34,20200102,NAH4,1930348204,0
U001,200743996,STATER  corporation,,2020,1930718352,3/30/2020,20200329,20200330,20200414,USD,RV,1,,32224.05,20200330,NAA8,1930718352,1
U001,200769623,WAL-MAR us,,2020,1930752522,4/6/2020,20200406,20200406,20200421,USD,RV,1,,9937.06,20200406,NAH4,1930752522,1
U001,200126819,MCLANE foundation,1/18/2019 0:00,2019,1928545537,1/4/2019,20190101,20190104,20190119,USD,RV,1,,35525.25,20190104,NAA8,1928545537,0
U001,200778870,C in,11/25/2019 0:00,2019,1930040781,10/22/2019,20191022,20191022,20191106,USD,RV,1,,7414.98,20191022,NAA8,1930040781,0
U001,200769623,WAL-MAR systems,2/12/2019 0:00,2019,1928683120,1/26/2019,20190125,20190126,20190210,USD,RV,1,,9031.16,20190126,NAH4,1928683120,0
U001,200780383,MEIJ llc,3/11/2019 0:00,2019,1928845264,2/22/2019,20190222,20190222,20190309,USD,RV,1,,74804.43,20190222,NAA8,1928845264,0
U001,100043936,PAPA JO llc,1/21/2020 0:00,2020,1930378185,1/10/2020,20200109,20200110,20200120,USD,RV,1,,18145.19,20200110,NA10,1930378185,0
U001,100031704,DELHAIZE corp,11/19/2019 0:00,2019,1930066534,10/30/2019,20191029,20191030,20191114,USD,RV,1,,14029.84,20191030,NAA8,1930066534,0
U001,200553372,VITC in,12/17/2019 0:00,2019,1930209402,12/2/2019,20191202,20191202,20191217,USD,RV,1,,43441.4,20191202,NAA8,1930209402,0
U001,200778998,CE co,8/13/2019 0:00,2019,1929670954,7/29/2019,20190728,20190729,20190813,USD,RV,1,,4302.64,20190729,NAA8,1929670954,0
U001,200515231,US  ,8/12/2019 0:00,2019,1929661135,7/24/2019,20190725,20190724,20190808,USD,RV,1,,37441.9,20190724,NAA8,1929661135,0
U001,200759878,SA corporation,,2020,1930752430,4/8/2020,20200406,20200408,20200423,USD,RV,1,,12417.47,20200408,NAH4,1930752430,1
U001,200416837,DEC us,5/1/2019 0:00,2019,1929169905,4/18/2019,20190418,20190418,20190509,USD,RV,1,,567.96,20190416,NAM4,1929169905,0
U001,200726979,BJ'S  co,7/10/2019 0:00,2019,1929540328,6/25/2019,20190625,20190625,20190710,USD,RV,1,,63.33,20190625,NAA8,1929540328,0
U001,200769623,WAL-MAR foundation,12/19/2019 0:00,2019,1930248291,12/7/2019,20191207,20191207,20191222,USD,RV,1,,42169.82,20191207,NAH4,1930248291,0
U001,200466603,SMITH'S ,2/11/2019 0:00,2019,1928690262,1/27/2019,20190126,20190127,20190211,USD,RV,1,,124813.55,20190127,NAA8,1928690262,0
U001,200148860,DOLLA systems,7/18/2019 0:00,2019,1929563872,7/2/2019,20190701,20190702,20190717,USD,RV,1,,61733.75,20190702,NAA8,1929563872,0
U001,200769623,WAL-MAR llc,2/18/2020 0:00,2020,1930462574,2/2/2020,20200201,20200202,20200217,USD,RV,1,,68612.73,20200202,NAH4,1930462574,0
U001,200229974,DARDEN D trust,2/5/2020 0:00,2020,1930323341,12/29/2019,20191230,20191229,20200113,USD,RV,1,,16907.37,20191229,NAA8,1930323341,0
U001,200762301,C&S WH us,,2020,1930584581,3/2/2020,20200229,20200302,20200317,USD,RV,1,,4301.57,20200302,NAC6,1930584581,1
U001,200769623,WAL-MAR ,,2020,1930885637,5/12/2020,20200511,20200512,20200527,USD,RV,1,,22549.83,20200512,NAH4,1930885637,1
U001,200726979,BJ'S  systems,7/18/2019 0:00,2019,1929558684,7/2/2019,20190629,20190702,20190717,USD,RV,1,,83649.87,20190702,NAA8,1929558684,0
U001,200759082,INGL corporation,8/8/2019 0:00,2019,1929649884,7/22/2019,20190722,20190722,20190806,USD,RV,1,,93120.58,20190722,NAA8,1929649884,0
U001,200781803,JRD in,2/13/2019 0:00,2019,1928680324,1/24/2019,20190124,20190124,20190213,USD,RV,1,,11148,20190124,NAD1,1928680324,0
U001,CCU013,KRAFT F in,11/27/2019 0:00,2019,1930050143,10/25/2019,20191026,20191025,20191025,USD,RV,1,,9117.6,20191025,NAX2,1930050143,0
U001,100043936,PAPA JO foundation,,2020,1930627707,3/10/2020,20200309,20200310,20200320,USD,RV,1,,18145.19,20200310,NA10,1930627707,1
U001,200129450,NU ,7/9/2019 0:00,2019,1929403329,5/30/2019,20190529,20190530,20190629,USD,RV,1,,75652.09,20190530,NAD5,1929403329,0
U001,200748108,KROGER foundation,1/18/2019 0:00,2019,1928551609,1/3/2019,20190102,20190103,20190118,USD,RV,1,,123571.55,20190103,NAA8,1928551609,0
U001,200744019,TARG co,,2020,1930748869,4/5/2020,20200404,20200405,20200420,USD,RV,1,,97776,20200405,NAA8,1930748869,1
U001,200743123,KROGER associates,4/30/2019 0:00,2019,1929053312,3/29/2019,20190329,20190329,20190413,USD,RV,1,,50574.77,20190329,NAA8,1929053312,0
CA02,140105686,SYSC trust,4/4/2019 0:00,2019,2960535830,3/16/2019,20190316,20190316,20190331,CAD,RV,1,,10374.15,20190321,CA10,2960535830,0
U001,200772670,ASSOCIAT us,1/31/2020 0:00,2020,1930406612,1/16/2020,20200116,20200116,20200131,USD,RV,1,,43105.4,20200116,NAU5,1930406612,0
U001,200936373,SUPE corporation,12/26/2019 0:00,2019,1930262297,12/11/2019,20191211,20191211,20191226,USD,RV,1,,53246.58,20191211,NAA8,1930262297,0
U001,200726979,BJ'S  llc,3/1/2019 0:00,2019,1928780028,2/12/2019,20190211,20190212,20190227,USD,RV,1,,233.63,20190212,NAA8,1928780028,0
U001,200795490,HY -  in,3/26/2019 0:00,2019,1928938206,3/9/2019,20190309,20190309,20190324,USD,RV,1,,85745.12,20190309,NAA8,1928938206,0
U001,200687457,ARKANS associates,3/12/2019 0:00,2019,1928884653,3/1/2019,20190301,20190301,20190311,USD,RV,1,,7235.42,20190301,NA10,1928884653,0
U001,200794332,COST ,,2020,1930720706,4/2/2020,20200330,20200402,20200417,USD,RV,1,,31599.18,20200402,NAAX,1930720706,1
U001,200275115,SHAWS  corp,8/1/2019 0:00,2019,1929618899,7/17/2019,20190715,20190717,20190801,USD,RV,1,,13044.44,20190717,NAA8,1929618899,0
U001,200729942,SA co,10/21/2019 0:00,2019,1929978528,10/7/2019,20191007,20191007,20191022,USD,RV,1,,8931.94,20191007,NAA8,1929978528,0
U001,200726979,BJ'S  corp,3/4/2019 0:00,2019,1928798696,2/15/2019,20190214,20190215,20190302,USD,RV,1,,868.89,20190215,NAA8,1928798696,0
CA02,140104229,A & W F ,3/18/2019 0:00,2019,2960532290,3/5/2019,20190305,20190305,20190316,CAD,RV,1,,3075.3,20190306,CA10,2960532290,0
U001,200714710,SYSCO  foundation,2/26/2019 0:00,2019,1928738609,2/5/2019,20190205,20190205,20190225,USD,RV,1,,37050.19,20190205,NAD1,1928738609,0
U001,200740393,LABAT ,,2020,1930585380,3/3/2020,20200301,20200303,20200318,USD,RV,1,,52645.42,20200303,NAA8,1930585380,1
U001,200782669,SYGMA us,6/17/2019 0:00,2019,1929406343,5/30/2019,20190531,20190530,20190614,USD,RV,1,,1084.89,20190530,NAA8,1929406343,0
U001,200769623,WAL-MAR systems,,2020,1930671465,3/20/2020,20200319,20200320,20200404,USD,RV,1,,21113.92,20200320,NAH4,1930671465,1
U001,100021392,MY MOT trust,4/3/2019 0:00,2019,1928990149,3/19/2019,20190319,20190319,20190403,USD,RV,1,,14864.04,20190319,NAA8,1928990149,0
U001,200915438,GROC co,11/29/2019 0:00,2019,1930129761,11/13/2019,20191108,20191113,20191128,USD,RV,1,,2342,20191113,NAA8,1930129761,0
U001,200406153,JALI corp,4/1/2019 0:00,2019,1928944617,3/11/2019,20190311,20190311,20190326,USD,RV,1,,6648.18,20190311,NAA8,1928944617,0
U001,200769623,WAL-MAR systems,5/10/2019 0:00,2019,1929223945,4/30/2019,20190428,20190430,20190515,USD,RV,1,,16286.18,20190430,NAH4,1929223945,0
U001,CCCA02,KRAFT  us,6/28/2019 0:00,2019,1929260052,5/6/2019,20190505,20190506,20190610,USD,RV,1,,18250.2,20190506,NAG2,1929260052,0
U001,200762301,C&S WH co,,2020,1930577119,2/27/2020,20200227,20200227,20200313,USD,RV,1,,137768.6,20200227,NAC6,1930577119,1
U001,200769623,WAL-MAR co,2/20/2020 0:00,2020,1930488274,2/8/2020,20200206,20200208,20200223,USD,RV,1,,1481.01,20200208,NAH4,1930488274,0
U001,200769623,WAL-MAR corporation,1/17/2019 0:00,2019,1928580414,1/7/2019,20190106,20190107,20190122,USD,RV,1,,13720.16,20190107,NAH4,1928580414,0
U001,200779111,NICH trust,9/10/2019 0:00,2019,1929807403,8/29/2019,20190828,20190829,20190913,USD,RV,1,,35052.83,20190829,NAA8,1929807403,0
U001,200779906,BOZZU trust,2/15/2019 0:00,2019,1928707920,1/30/2019,20190130,20190130,20190214,USD,RV,1,,54315.94,20190130,NAA8,1928707920,0
U001,200759878,SA in,,2020,1930748365,4/5/2020,20200404,20200405,20200420,USD,RV,1,,13548.66,20200405,NAH4,1930748365,1
U001,200759878,SA corporation,,2020,1930825574,4/27/2020,20200424,20200427,20200512,USD,RV,1,,35898.48,20200427,NAH4,1930825574,1
U001,100049075,LIBERT llc,6/1/2019 0:00,2019,1929231587,5/3/2019,20190430,20190503,20190518,USD,RV,1,,11990.8,20190503,NAA8,1929231587,0
U001,200769623,WAL-MAR llc,4/23/2019 0:00,2019,1929136161,4/12/2019,20190412,20190412,20190427,USD,RV,1,,36360.46,20190412,NAH4,1929136161,0
U001,200704858,WAKE llc,,2020,1930655118,3/16/2020,20200316,20200316,20200331,USD,RV,1,,109248.63,20200316,NAA8,1930655118,1
U001,200726979,BJ'S  trust,3/2/2020 0:00,2020,1930518906,2/13/2020,20200212,20200213,20200228,USD,RV,1,,33.18,20200213,NAA8,1930518906,0
CA02,140106293,ATLANT foundation,8/2/2019 0:00,2019,2960565999,7/17/2019,20190717,20190717,20190805,CAD,RV,1,,24.13,20190726,CA10,2960565999,0
U001,200486270,BAR systems,2/6/2020 0:00,2020,1930424984,1/22/2020,20200122,20200122,20200206,USD,RV,1,,9506.24,20200122,NAA8,1930424984,0
U001,200736337,SYSCO F co,10/11/2019 0:00,2019,1929919773,9/25/2019,20190924,20190925,20191010,USD,RV,1,,6891.47,20190925,NAA8,1929919773,0
U001,200126819,MCLANE llc,5/22/2019 0:00,2019,1929272775,5/7/2019,20190507,20190507,20190522,USD,RV,1,,19606.32,20190507,NAA8,1929272775,0
U001,200726979,BJ'S  ,6/20/2019 0:00,2019,1929426356,6/5/2019,20190604,20190605,20190620,USD,RV,1,,356.13,20190605,NAA8,1929426356,0
U001,200455322,PEA in,3/22/2019 0:00,2019,1928825536,2/21/2019,20190219,20190221,20190323,USD,RV,1,,40865.79,20190221,NAD5,1928825536,0
U001,200769623,WAL-MAR trust,8/28/2019 0:00,2019,1929758460,8/18/2019,20190817,20190818,20190902,USD,RV,1,,5600.41,20190818,NAH4,1929758460,0
U001,200769623,WAL-MAR us,12/20/2019 0:00,2019,1930212463,12/4/2019,20191203,20191204,20191219,USD,RV,1,,1074.15,20191204,NAH4,1930212463,0
U001,200792734,MDV/ ,3/27/2019 0:00,2019,1928958124,3/13/2019,20190313,20190313,20190328,USD,RV,1,,57990.49,20190313,NAA8,1928958124,0
U001,200744019,TARG us,10/22/2019 0:00,2019,1929706607,8/6/2019,20190805,20190806,20191020,USD,RV,1,,1055,20190806,NAWN,1929706607,0
U001,200148860,DOLLA llc,8/26/2019 0:00,2019,1929719717,8/11/2019,20190808,20190811,20190826,USD,RV,1,,14776.32,20190811,NAA8,1929719717,0
CA02,140104440,SO ,12/4/2019 0:00,2019,2960591483,11/7/2019,20191107,20191107,20191127,CAD,RV,1,,60843.47,20191117,CA10,2960591483,0
U001,200769623,WAL-MAR in,6/13/2019 0:00,2019,1929386991,5/28/2019,20190528,20190528,20190612,USD,RV,1,,17521.53,20190528,NAH4,1929386991,0
U001,200762301,C&S WH foundation,,2020,1930654407,3/16/2020,20200315,20200316,20200331,USD,RV,1,,7465.1,20200316,NAC6,1930654407,1
CA02,100027281,236008 associates,11/25/2019 0:00,2019,2960593815,11/15/2019,20191115,20191115,20191128,CAD,RV,1,,36161.66,20191118,CA10,2960593815,0
U001,200342745,NAPPIE llc,7/2/2019 0:00,2019,1929539190,6/26/2019,20190625,20190626,20190711,USD,RV,1,,31376.61,20190626,NAA8,1929539190,0
U001,200782772,ASSOC G corp,6/7/2019 0:00,2019,1929343790,5/20/2019,20190520,20190520,20190604,USD,RV,1,,1066.04,20190520,NAA8,1929343790,0
U001,200739534,OK trust,5/30/2019 0:00,2019,1929313779,5/13/2019,20190514,20190513,20190528,USD,RV,1,,51951.41,20190513,NAA8,1929313779,0
U001,200729942,SA trust,1/22/2020 0:00,2020,1930367419,1/7/2020,20200107,20200107,20200122,USD,RV,1,,3895.98,20200107,NAA8,1930367419,0
U001,200794332,COST systems,7/22/2019 0:00,2019,1929573672,7/8/2019,20190703,20190708,20190728,USD,RV,1,,17817.7,20190708,NA84,1929573672,0
U001,200803720,DEC associates,3/4/2019 0:00,2019,1928839584,2/22/2019,20190222,20190222,20190311,USD,RV,1,,2813.28,20190216,NAM4,1928839584,0
U001,200726979,BJ'S  systems,3/21/2019 0:00,2019,1928895156,3/6/2019,20190304,20190306,20190321,USD,RV,1,,100889.17,20190306,NAA8,1928895156,0
U001,200705372,FR in,10/28/2019 0:00,2019,1929779560,8/24/2019,20190823,20190824,20191028,USD,RV,1,,1596.91,20190824,NAGD,1929779560,0
U001,200762678,JOR corp,12/12/2019 0:00,2019,1930208898,12/3/2019,20191203,20191203,20191218,USD,RV,1,,47397.91,20191203,NAA8,1930208898,0
U001,200769623,WAL-MAR llc,10/31/2019 0:00,2019,1930027888,10/20/2019,20191018,20191020,20191104,USD,RV,1,,813.21,20191020,NAH4,1930027888,0
U001,200705742,DOT foundation,3/29/2019 0:00,2019,1928962415,3/14/2019,20190314,20190314,20190329,USD,RV,1,,136.51,20190314,NAA8,1928962415,0
U001,200707822,PUBLI us,5/28/2019 0:00,2019,1929302307,5/11/2019,20190512,20190511,20190526,USD,RV,1,,93656.42,20190511,NAA8,1929302307,0
U001,200780383,MEIJ ,11/29/2019 0:00,2019,1930144868,11/13/2019,20191113,20191113,20191128,USD,RV,1,,151747.67,20191113,NAA8,1930144868,0
CA02,140105847,GORDON F foundation,6/10/2019 0:00,2019,2960551651,5/28/2019,20190529,20190528,20190609,CAD,RV,1,,26660.05,20190530,CA10,2960551651,0
U001,200769623,WAL-MAR in,12/17/2019 0:00,2019,1930229734,12/7/2019,20191206,20191207,20191222,USD,RV,1,,15363.53,20191207,NAH4,1930229734,0
U001,200769623,WAL-MAR ,1/23/2019 0:00,2019,1928608145,1/13/2019,20190111,20190113,20190128,USD,RV,1,,15975.71,20190113,NAH4,1928608145,0
U001,200780383,MEIJ us,4/3/2019 0:00,2019,1928989097,3/18/2019,20190319,20190318,20190402,USD,RV,1,,38842.72,20190318,NAA8,1928989097,0
U001,200769623,WAL-MAR foundation,10/22/2019 0:00,2019,1929973511,10/6/2019,20191005,20191006,20191021,USD,RV,1,,57816.02,20191006,NAH4,1929973511,0
U001,200769623,WAL-MAR in,2/13/2019 0:00,2019,1928729157,2/3/2019,20190203,20190203,20190218,USD,RV,1,,20465.05,20190203,NAH4,1928729157,0
U001,200803720,DEC foundation,8/12/2019 0:00,2019,1929714997,8/7/2019,20190807,20190807,20190811,USD,RV,1,,9316.78,20190801,NAM2,1929714997,0
U001,200769623,WAL-MAR ,2/14/2019 0:00,2019,1928732170,2/4/2019,20190204,20190204,20190219,USD,RV,1,,471.56,20190204,NAH4,1928732170,0
U001,200779051,AFFILI us,8/19/2019 0:00,2019,1929717727,8/7/2019,20190807,20190807,20190822,USD,RV,1,,106995.64,20190807,NAA8,1929717727,0
U001,200759878,SA llc,5/10/2019 0:00,2019,1929199357,4/23/2019,20190424,20190423,20190508,USD,RV,1,,21239.7,20190423,NAH4,1929199357,0
U001,200772670,ASSOCIAT trust,5/9/2019 0:00,2019,1929197467,4/23/2019,20190423,20190423,20190508,USD,RV,1,,66918.46,20190423,NAU5,1929197467,0
U001,200875006,KROGER us,12/4/2019 0:00,2019,1930173097,11/19/2019,20191120,20191119,20191204,USD,RV,1,,120252.05,20191119,NAA8,1930173097,0
U001,200708411,SHAM trust,2/13/2020 0:00,2020,1930503144,2/10/2020,20200208,20200210,20200225,USD,RV,1,,23137.12,20200210,NAA8,1930503144,0
U001,200779906,BOZZU ,6/5/2019 0:00,2019,1929340621,5/20/2019,20190517,20190520,20190604,USD,RV,1,,728.02,20190520,NAA8,1929340621,0
U001,200803720,DEC corporation,,2020,1930872721,5/7/2020,20200507,20200507,20200511,USD,RV,1,,4729.18,20200501,NAM2,1930872721,1
U001,200078795,H T H llc,,2020,1930861108,5/5/2020,20200505,20200505,20200520,USD,RV,1,,1412.26,20200505,NAA8,1930861108,1
U001,CCCA02,KRAFT  llc,3/1/2019 0:00,2019,1928697144,1/30/2019,20190128,20190130,20190306,USD,RV,1,,7704,20190130,NAG2,1928697144,0
U001,200230690,DECA co,5/16/2019 0:00,2019,1929258405,5/4/2019,20190504,20190504,20190524,USD,RV,1,,107.72,20190501,NAM4,1929258405,0
U013,CC6000,HEINZ llc,7/12/2019 0:00,2019,1991825989,4/16/2019,20190416,20190416,20190531,USD,RV,1,,10700.11,20190416,NAVF,1991825989,0
U001,200793568,SUPE corporation,9/3/2019 0:00,2019,1929742058,8/14/2019,20190813,20190814,20190829,USD,RV,1,,22952.87,20190814,NAA8,1929742058,0
U001,200519201,KROGE llc,,2020,1930709582,3/28/2020,20200327,20200328,20200412,USD,RV,1,,15477.22,20200328,NAA8,1930709582,1
U001,200772595,SAFEW ,6/12/2019 0:00,2019,1929377457,5/27/2019,20190525,20190527,20190611,USD,RV,1,,2274.48,20190527,NAA8,1929377457,0
U001,200707822,PUBLI associates,10/21/2019 0:00,2019,1929976108,10/6/2019,20191006,20191006,20191021,USD,RV,1,,61618.82,20191006,NAA8,1929976108,0
U001,100024776,PEA corp,12/23/2019 0:00,2019,1930178993,11/22/2019,20191121,20191122,20191227,USD,RV,1,,7214.57,20191122,NAG2,1930178993,0
U001,200455322,PEA co,3/11/2019 0:00,2019,1928793439,2/13/2019,20190213,20190213,20190208,USD,RV,1,,11797.98,20190109,NAD5,1928793439,0
U001,200769623,WAL-MAR co,4/4/2019 0:00,2019,1929021312,3/25/2019,20190324,20190325,20190409,USD,RV,1,,18025.63,20190325,NAH4,1929021312,0
U001,200769623,WAL-MAR us,2/26/2019 0:00,2019,1928807651,2/16/2019,20190215,20190216,20190303,USD,RV,1,,14194.81,20190216,NAH4,1928807651,0
U001,200744019,TARG foundation,6/25/2019 0:00,2019,1929456818,6/8/2019,20190607,20190608,20190623,USD,RV,1,,46232.17,20190608,NAA8,1929456818,0
U001,200799342,MITCH us,2/14/2019 0:00,2019,1928708772,1/30/2019,20190130,20190130,20190214,USD,RV,1,,2351.5,20190130,NAA8,1928708772,0
U001,200744019,TARG corp,,2020,1930753198,4/7/2020,20200406,20200407,20200422,USD,RV,1,,19195.56,20200407,NAA8,1930753198,1
U001,200707822,PUBLI llc,12/23/2019 0:00,2019,1930229600,12/6/2019,20191206,20191206,20191221,USD,RV,1,,42399.7,20191206,NAA8,1930229600,0
U001,200769623,WAL-MAR associates,8/19/2019 0:00,2019,1929700983,8/6/2019,20190804,20190806,20190821,USD,RV,1,,19164.44,20190806,NAH4,1929700983,0
U001,200592182,DECA co,7/1/2019 0:00,2019,1929541935,6/26/2019,20190626,20190626,20190709,USD,RV,1,,27,20190616,NAM4,1929541935,0
U001,200777735,NASH  foundation,6/18/2019 0:00,2019,1929422120,6/3/2019,20190603,20190603,20190618,USD,RV,1,,374.54,20190603,NAA8,1929422120,0
U001,200696090,UNITE corporation,12/4/2019 0:00,2019,1930122846,11/12/2019,20191107,20191112,20191127,USD,RV,1,,2378.02,20191112,NAA8,1930122846,0
U001,200744019,TARG trust,2/12/2019 0:00,2019,1928652856,1/20/2019,20190120,20190120,20190204,USD,RV,1,,136843.3,20190120,NAA8,1928652856,0
U001,200494102,MCCA corp,5/1/2019 0:00,2019,1929151718,4/15/2019,20190415,20190415,20190501,USD,RV,1,,62843.85,20190415,C106,1929151718,0
U001,200786288,FAMILY in,,2020,1930759958,4/8/2020,20200407,20200408,20200423,USD,RV,1,,66230.48,20200408,NAC6,1930759958,1
U001,200418007,AM systems,,2020,1930732102,4/2/2020,20200402,20200402,20200417,USD,RV,1,,47393.05,20200402,NAA8,1930732102,1
U001,200794332,COST corporation,2/25/2019 0:00,2019,1928749597,2/7/2019,20190206,20190207,20190222,USD,RV,1,,8001.57,20190207,NAAX,1928749597,0
U001,200466603,SMITH'S systems,,2020,1930664246,3/18/2020,20200317,20200318,20200402,USD,RV,1,,142732.08,20200318,NAA8,1930664246,1
U001,200782669,SYGMA associates,6/10/2019 0:00,2019,1929366157,5/24/2019,20190523,20190524,20190608,USD,RV,1,,17940.4,20190524,NAA8,1929366157,0
CA02,140106408,WAL-M us,6/17/2019 0:00,2019,2960550353,5/25/2019,20190525,20190525,20190604,CAD,RV,1,,2184.2,20190525,CA10,2960550353,0
U001,200803720,DEC associates,2/1/2019 0:00,2019,1928684660,1/26/2019,20190126,20190126,20190208,USD,RV,1,,889.68,20190116,NAM4,1928684660,0
U001,200759878,SA foundation,12/27/2019 0:00,2019,1930260983,12/11/2019,20191211,20191211,20191226,USD,RV,1,,77915.7,20191211,NAH4,1930260983,0
U001,200794332,COST co,12/23/2019 0:00,2019,1930250955,12/9/2019,20191208,20191209,20191224,USD,RV,1,,46934.33,20191209,NAAX,1930250955,0
U001,200726979,BJ'S  corporation,5/6/2019 0:00,2019,1929201084,4/19/2019,20190424,20190419,20190504,USD,RV,1,,155.68,20190419,NAA8,1929201084,0
U001,200769623,WAL-MAR us,5/7/2019 0:00,2019,1929207307,4/26/2019,20190425,20190426,20190511,USD,RV,1,,3629.22,20190426,NAH4,1929207307,0
U001,200772595,SAFEW us,4/16/2019 0:00,2019,1929063182,4/1/2019,20190401,20190401,20190416,USD,RV,1,,43176.81,20190401,NAA8,1929063182,0
CA02,140106408,WAL-M associates,,2020,2960622798,3/23/2020,20200323,20200323,20200402,CAD,RV,1,,8273.55,20200323,CA10,2960622798,1
U001,200762301,C&S WH in,,2020,1930721389,4/1/2020,20200331,20200401,20200605,USD,RV,1,,7943.13,20200401,NAGD,1930721389,1
U001,200777735,NASH  co,10/29/2019 0:00,2019,1930010498,10/14/2019,20191014,20191014,20191123,USD,RV,1,,11859.28,20191014,NAWU,1930010498,0
U001,200793568,SUPE in,1/22/2019 0:00,2019,1928549754,1/2/2019,20190102,20190102,20190117,USD,RV,1,,10162.97,20190102,NAA8,1928549754,0
U001,200761734,H E BUT associates,,2020,1930632938,3/10/2020,20200310,20200310,20200325,USD,RV,1,,91756.55,20200310,NAA8,1930632938,1
U001,200230690,DECA corporation,10/8/2019 0:00,2019,1929961518,10/4/2019,20191004,20191004,20191011,USD,RV,1,,22732.45,20191001,NAM2,1929961518,0
U001,100032278,SI foundation,6/6/2019 0:00,2019,1929429589,6/5/2019,20190604,20190605,20190605,USD,RV,1,,263.31,20190605,NAB1,1929429589,0
U001,200712105,WALG us,4/22/2019 0:00,2019,1929101353,4/7/2019,20190408,20190407,20190422,USD,RV,1,,48583.18,20190407,NAA8,1929101353,0
U001,200794332,COST corp,2/13/2020 0:00,2020,1930455173,1/30/2020,20200129,20200130,20200214,USD,RV,1,,44840.54,20200130,NAAX,1930455173,0
U001,200761734,H E BUT in,4/4/2019 0:00,2019,1929006317,3/21/2019,20190321,20190321,20190405,USD,RV,1,,36180.8,20190321,NAA8,1929006317,0
U001,200769623,WAL-MAR foundation,,2020,1930611981,3/8/2020,20200306,20200308,20200323,USD,RV,1,,24282.42,20200308,NAH4,1930611981,1
U001,200726979,BJ'S  foundation,9/30/2019 0:00,2019,1929869737,9/13/2019,20190912,20190913,20190928,USD,RV,1,,15.42,20190913,NAA8,1929869737,0
U001,200707822,PUBLI us,4/29/2019 0:00,2019,1929129434,4/13/2019,20190411,20190413,20190428,USD,RV,1,,134134.07,20190413,NAA8,1929129434,0
U001,200769623,WAL-MAR llc,,2020,1930793187,4/18/2020,20200416,20200418,20200503,USD,RV,1,,10903.6,20200418,NAH4,1930793187,1
U001,200357714,US  ,2/18/2020 0:00,2020,1930470073,2/3/2020,20200203,20200203,20200218,USD,RV,1,,33032.12,20200203,NAA8,1930470073,0
U001,200833713,JETRO corp,3/10/2020 0:00,2020,1930543092,2/19/2020,20200219,20200219,20200305,USD,RV,1,,739.19,20200219,NAA8,1930543092,0
